source,target,weight
33,343,6.1436
33,310,6.1417
248,273,9.2848
248,802,7.6755
248,341,6.7468
248,492,6.4253
248,568,6.1743
248,337,5.6355
248,531,4.3194
248,470,3.9422
248,682,3.4008
248,563,3.3864
248,735,3.372
248,292,3.3544
248,399,3.1948
248,931,3.1497
248,494,3.1058
248,999,3.0121
248,1381,2.9096
248,593,2.8033
248,946,2.7937
248,748,2.7761
248,603,2.7743
248,417,2.7175
248,444,2.7085
248,1175,2.6801
248,689,2.6473
565,738,4.0323
565,956,3.9314
565,682,3.9253
565,875,3.6079
565,582,3.2245
565,1133,3.1835
565,858,2.9359
565,598,2.9163
565,1015,2.8407
565,1027,2.7444
565,788,2.6363
565,583,2.5989
565,931,2.5382
565,683,2.5233
515,1056,12.5405
515,572,8.1714
515,650,5.3346
515,872,4.437
515,606,4.0543
515,676,4.0196
515,624,3.7385
515,1178,3.5745
515,812,3.4433
515,1122,3.4091
515,838,3.3985
515,901,3.285
515,548,3.2785
515,755,3.1313
515,557,3.0345
126,257,10.4918
126,931,7.3147
126,342,7.0071
126,210,6.9162
126,623,6.0008
126,357,5.5439
126,626,5.4852
126,163,5.2141
126,470,5.2014
126,178,5.1706
126,676,5.136
126,269,4.8391
126,338,4.758
126,752,4.5506
126,302,4.549
126,605,4.5198
126,248,4.1807
126,276,4.159
126,172,4.0705
126,725,4.0516
126,409,4.0375
126,680,3.9284
126,489,3.9232
126,242,3.9022
126,136,3.8567
126,268,3.7926
126,1030,3.7671
126,243,3.7139
126,693,3.6441
126,526,3.6138
1119,1153,4.5555
1119,1210,2.7884
1119,1198,2.2582
1153,1332,1.8428
1153,1356,1.645
1153,1295,1.4551
683,824,4.0314
683,755,3.5635
683,819,3.1516
683,777,3.034
683,736,2.9432
683,1027,2.8019
766,945,3.8548
766,858,3.4709
766,976,3.0252
766,780,2.7026
766,810,2.1845
766,941,2.1013
766,857,1.9767
766,846,1.9341
766,831,1.9169
6,242,19.6108
6,1060,13.0277
6,31,12.7313
6,121,12.4683
6,177,12.2653
6,160,12.1581
6,33,11.0379
6,56,11.0248
6,369,10.7278
6,120,10.5732
6,441,9.5917
6,257,9.5872
6,366,9.2144
6,671,9.083
6,9,8.7163
6,210,8.6599
6,470,8.3241
6,528,7.5003
6,982,7.3136
6,591,7.2489
6,187,7.1104
6,306,7.0987
6,134,7.0183
6,119,6.9702
6,491,6.8558
6,280,6.8539
6,467,6.8403
6,375,6.4975
6,605,6.4053
6,243,6.3454
6,70,6.3156
6,626,6.2472
6,200,6.1385
6,64,6.137
6,624,6.0969
6,20,6.042
6,1215,5.9078
6,136,5.876
6,7,5.8759
6,500,5.8645
6,761,5.8644
6,126,5.8643
6,143,5.7988
6,805,5.7547
6,430,5.7477
6,125,5.7204
6,163,5.6773
6,754,5.566
6,448,5.5632
822,1331,8.1794
822,882,2.7069
822,832,2.2314
822,1089,2.1242
822,1065,1.9911
822,1272,1.9842
822,956,1.9717
822,829,1.8046
822,1034,1.7265
1158,1327,2.644
102,223,14.0446
102,184,10.2959
102,636,9.2993
102,579,7.7876
102,195,7.661
102,472,7.0228
102,672,6.9123
102,680,6.1232
102,393,6.0767
102,135,5.9471
102,991,5.8529
102,149,5.6111
102,145,5.4728
102,174,5.4502
102,699,5.3202
102,932,5.0745
102,131,5.0136
102,1192,4.8372
102,487,4.748
102,383,4.6953
102,649,4.6264
102,447,4.5445
102,665,4.4383
102,607,4.3775
102,103,4.3745
102,342,4.3583
102,220,4.3204
102,312,4.2509
102,295,4.1735
102,224,4.0859
102,1012,3.7536
102,1284,3.5339
102,1017,3.5205
102,122,3.5046
102,177,3.4814
102,274,3.4342
102,159,3.3303
102,378,3.1944
102,1324,3.0493
102,445,3.018
102,1157,2.9985
102,163,2.991
93,1023,16.83
93,231,14.388
93,103,12.8642
93,331,12.417
93,136,10.2546
93,625,10.1491
93,177,10.1248
93,312,9.9476
93,1332,9.7711
93,122,9.4307
93,150,9.2535
93,555,9.2478
93,229,8.6328
93,1155,8.463
93,1043,7.8885
93,199,7.4117
93,247,7.2791
93,159,7.2733
93,387,7.0568
93,467,7.0007
93,357,6.8235
93,452,6.5382
93,574,6.3752
93,447,6.3671
93,1171,6.359
93,155,6.3193
93,305,6.2831
93,723,6.2787
93,701,6.2384
93,284,6.1385
93,302,5.9199
93,977,5.883
93,841,5.7112
93,742,5.5704
93,727,5.5047
93,272,5.4157
93,172,5.2088
93,168,5.1514
93,626,4.7964
93,226,4.7891
93,149,4.7376
93,712,4.5176
1161,1170,1.5649
1161,1203,1.5467
1161,1199,1.514
1161,1269,1.4466
1240,1329,2.5772
66,609,16.181
66,411,14.3026
66,186,12.4201
66,836,11.6326
66,147,10.8262
66,1343,10.1165
66,220,10.0763
66,808,9.9673
66,111,9.8491
66,161,9.4507
66,195,9.3586
66,207,8.8844
66,232,8.4807
66,543,8.3811
66,514,8.379
66,268,8.2928
66,720,7.8808
66,1016,7.86
66,845,7.8549
66,281,7.8129
66,624,7.7369
66,230,7.6638
66,225,7.6246
66,396,7.5706
66,616,7.5583
66,508,7.4814
66,420,7.3338
66,630,7.2464
66,901,6.4289
66,1233,6.3652
66,1258,6.3194
66,243,6.3191
66,377,6.3109
66,248,6.1958
66,119,6.1526
66,868,6.1123
66,406,6.0085
66,755,5.8899
66,551,5.7638
66,855,5.6818
66,121,5.5171
66,386,5.4572
66,337,5.388
66,71,5.2963
938,1026,6.0149
938,1047,2.5693
531,637,5.9696
531,1223,4.7815
531,953,4.1485
531,1022,3.943
531,667,3.3525
531,643,3.3044
531,1021,3.2648
531,698,3.2599
836,1258,5.0371
836,1162,3.2696
836,1158,3.1585
836,901,3.1241
836,1000,3.0739
836,1191,3.0151
836,1065,2.7934
4,10,17.9019
4,517,13.2417
4,356,11.7938
4,147,10.898
4,815,10.7294
4,35,10.6213
4,364,10.2873
4,9,10.1783
4,478,10.0154
4,1002,9.9102
4,512,9.7912
4,370,9.4391
4,103,9.0884
4,229,8.9356
4,426,8.903
4,534,8.8354
4,240,8.6652
4,305,8.584
4,699,8.4901
4,150,8.3264
4,236,8.3009
4,247,8.0812
4,73,7.8934
4,635,7.8111
4,613,7.6191
4,185,7.288
4,357,7.278
4,333,7.0879
4,138,7.0112
4,14,6.9543
4,856,6.6865
4,74,6.6756
4,400,6.6369
4,97,6.5734
4,314,6.3756
4,253,6.3081
4,497,6.0128
4,525,5.9864
4,286,5.8976
4,402,5.8427
4,36,5.8105
4,66,5.78
4,361,5.7195
4,241,5.6798
4,779,5.6585
4,202,5.6461
4,178,5.4614
4,48,5.4219
4,452,5.3075
4,1219,5.2767
370,613,18.2057
370,497,16.3668
370,534,11.2499
370,828,9.3215
370,601,8.1375
370,957,5.9532
370,723,5.759
370,475,5.1392
370,561,4.7008
370,724,4.4739
370,554,4.2523
370,395,3.9505
370,779,3.8829
370,1234,3.773
370,699,3.4999
370,405,3.3164
370,517,3.1979
370,512,2.8892
370,502,2.8557
370,892,2.776
370,825,2.5976
370,695,2.5057
370,1219,2.3401
370,545,2.3344
370,856,2.3102
370,592,2.2056
370,782,2.1832
370,868,2.1656
370,402,2.114
370,421,2.0984
370,656,2.0915
370,418,2.0793
35,58,39.7991
35,831,25.5354
35,240,24.5093
35,67,16.1871
35,509,15.8883
35,597,15.8801
35,835,15.0728
35,176,12.2446
35,255,12.0654
35,535,11.6143
35,892,11.3692
35,511,10.1177
35,190,9.9736
35,766,9.8027
35,664,9.4825
35,956,9.3506
35,708,9.3431
35,1078,9.1637
35,130,8.9113
35,1071,8.8212
35,52,8.5158
35,189,8.2926
35,516,7.9907
35,415,7.8415
35,371,7.7986
35,572,7.5097
35,37,7.3091
35,945,7.2978
35,613,7.1488
35,1010,6.8347
35,562,6.5887
35,365,6.293
35,802,6.2881
35,239,6.2811
35,402,6.22
35,484,6.1699
35,221,6.0018
35,950,5.9534
35,385,5.9312
35,47,5.9131
35,138,5.8517
35,1305,5.837
35,76,5.7565
35,578,5.7535
35,187,5.6452
35,114,5.6284
35,1287,5.5882
684,755,4.3347
684,1232,3.7554
684,872,3.6442
684,985,3.5006
684,700,3.3708
684,1369,3.3556
684,725,3.2986
684,1184,3.1228
684,947,2.9722
684,833,2.6438
684,808,2.6318
1140,1216,2.1834
1140,1199,2.0369
83,621,32.3508
83,97,25.1951
83,328,13.439
83,804,12.2671
83,718,8.6062
83,762,8.1104
83,849,8.047
83,485,6.6703
83,815,6.3773
83,196,5.9582
83,159,5.9186
83,493,5.4021
83,238,5.3672
83,222,5.2417
83,402,4.9681
83,261,4.9295
83,825,4.2842
83,732,4.1144
83,1115,4.0638
83,827,3.971
83,635,3.9332
83,449,3.7747
83,506,3.7209
83,577,3.7187
83,234,3.6711
83,512,3.5373
83,709,3.499
83,348,3.469
83,436,3.4668
83,592,3.4371
83,763,3.4152
83,553,3.4096
83,335,3.3961
83,1064,3.3951
83,631,3.3032
83,130,3.2648
83,695,3.2569
83,687,3.2494
83,437,3.2425
83,153,3.1929
83,164,3.1665
333,391,19.5613
333,467,14.0517
333,928,12.2304
333,855,10.5282
333,1002,10.3649
333,630,9.2322
333,362,8.0637
333,908,6.9175
333,591,6.5707
333,501,5.8186
333,739,5.5228
333,676,5.4517
333,657,5.2948
333,761,5.1446
333,335,5.0696
333,660,4.9901
333,968,4.9082
333,449,4.7872
333,662,4.6157
333,384,4.5425
333,464,4.2577
333,586,4.2191
333,585,4.1494
333,432,4.1396
333,655,4.0324
333,522,4.021
742,1231,3.8049
742,878,2.8804
742,1005,2.7883
389,854,9.0211
389,467,6.1596
389,660,5.5956
389,1036,5.5623
389,716,5.3406
389,470,4.88
389,1053,4.8461
389,494,4.5869
389,856,4.4398
389,538,4.3999
389,437,4.3313
389,393,4.0609
389,665,3.9695
389,391,3.7253
389,586,3.7217
389,525,3.5591
389,441,3.5496
389,740,3.5152
389,777,3.4296
389,591,3.3787
389,585,3.1477
389,503,3.0269
1323,1366,1.4903
707,961,5.1251
707,1036,4.053
707,752,3.568
707,1011,3.416
707,973,2.6309
707,1033,2.5661
707,797,2.5224
707,951,2.4975
707,1251,2.4395
173,457,7.0471
173,476,6.2331
173,797,6.1216
173,1157,6.0128
173,648,5.6812
173,864,5.4915
173,566,5.1843
173,690,5.0265
173,256,4.9769
173,894,4.632
173,296,4.553
173,852,4.5412
173,788,4.2487
173,180,4.1739
173,399,4.1085
173,1063,4.1021
173,707,4.0275
173,1028,3.9915
173,654,3.938
173,187,3.8302
173,331,3.8292
173,317,3.7773
173,195,3.6402
173,369,3.6338
173,608,3.5369
173,504,3.5353
173,431,3.4303
173,623,3.4173
173,1088,3.3122
173,312,3.2543
173,708,3.2245
173,842,3.2055
173,541,3.1683
609,808,7.5056
609,901,5.6366
609,1053,5.0996
609,836,4.3934
609,1343,4.2136
609,736,4.1543
609,855,4.0523
609,1258,3.7968
609,753,3.5299
609,1173,3.2396
609,928,3.0102
609,1380,2.9825
609,642,2.9686
609,1150,2.9219
609,716,2.7922
609,1230,2.6963
609,616,2.6744
609,1233,2.6132
609,755,2.4649
609,1135,2.412
499,605,6.2094
499,706,5.762
499,676,5.6361
499,600,5.5907
499,673,5.1303
499,996,3.8587
499,800,3.7841
499,619,3.7084
499,952,3.6917
499,715,3.6905
499,538,3.6109
499,633,3.4123
499,640,3.3986
408,446,9.3014
408,670,6.5984
408,611,5.4056
408,676,4.0496
408,850,3.7003
408,846,3.686
408,696,3.5962
408,879,3.3376
408,535,3.1781
408,722,2.974
408,810,2.8398
408,506,2.8106
408,993,2.7296
408,447,2.6806
408,415,2.6495
408,1213,2.6166
408,964,2.5472
408,557,2.5435
408,702,2.5367
408,419,2.3735
408,849,2.3624
408,1018,2.289
408,1106,2.0813
526,654,9.5089
526,824,6.6536
526,658,5.4625
526,990,5.3837
526,726,3.7196
526,851,3.1527
526,810,3.1129
526,545,2.7753
526,1020,2.6756
526,623,2.6443
526,856,2.5364
526,748,2.4191
526,606,2.3252
865,1299,2.874
865,1175,2.71
865,914,2.3996
865,1036,2.1151
865,970,1.7555
865,1223,1.7483
865,913,1.5884
865,1244,1.5675
540,808,6.9572
540,1182,4.1582
540,749,3.5106
540,980,3.3462
540,755,2.9021
540,817,2.4987
540,856,2.3432
540,1195,2.1463
540,551,1.9239
540,1093,1.8982
540,1025,1.7905
540,767,1.677
540,546,1.6478
540,590,1.6458
189,207,14.4098
189,415,11.9312
189,518,11.4661
189,810,11.2472
189,562,10.4768
189,711,9.8921
189,589,9.3367
189,1289,7.8577
189,965,7.8122
189,385,7.6192
189,451,7.2508
189,956,6.6399
189,1083,6.4757
189,664,6.4157
189,519,6.2869
189,1324,6.2345
189,581,6.1063
189,231,5.9998
189,396,5.8843
189,498,5.7959
189,221,5.7252
189,1165,5.3125
189,273,5.1172
189,192,5.106
189,789,5.0571
189,845,4.9531
189,821,4.9428
189,474,4.865
189,227,4.5148
189,792,4.4817
189,397,4.3701
189,418,4.2875
189,823,4.2851
189,987,4.2601
189,644,4.1756
315,463,9.3575
315,736,8.1673
315,609,7.0537
315,642,7.0022
315,1142,6.4847
315,517,6.3697
315,375,6.3135
315,525,5.8225
315,441,5.5337
315,373,5.4747
315,971,5.1123
315,1336,5.0752
315,819,5.0277
315,1301,4.9762
315,396,4.6829
315,1150,4.5537
315,588,4.4084
315,1051,4.3208
315,1016,4.2943
315,339,4.2328
315,901,4.1721
315,455,4.1641
315,750,4.1251
315,524,4.095
315,643,3.9786
315,929,3.8484
315,477,3.8278
315,720,3.8241
951,1028,2.8864
951,1036,2.4193
951,1279,1.978
951,1301,1.7689
600,1047,4.6168
600,623,3.7304
600,685,3.6232
600,672,3.4137
600,634,3.3534
600,1035,3.2768
600,832,2.9606
600,608,2.7597
600,797,2.7329
52,313,22.3476
52,183,13.8624
52,686,13.7193
52,285,13.5338
52,320,13.1594
52,563,12.4193
52,335,12.1753
52,1009,11.4129
52,376,10.1014
52,270,9.9531
52,881,9.2922
52,1149,9.2868
52,765,8.929
52,829,8.4995
52,341,8.1892
52,190,7.025
52,143,6.9703
52,949,6.7784
52,156,6.4638
52,956,6.3076
52,120,6.2505
52,206,5.9704
52,736,5.7834
52,76,5.3318
52,511,5.1868
52,222,5.1668
52,828,5.0663
52,238,5.0306
52,177,4.9909
52,419,4.9682
52,682,4.9006
52,796,4.9
52,259,4.8488
52,531,4.7982
52,314,4.7981
52,397,4.7768
52,96,4.7712
52,481,4.7297
52,1291,4.7191
52,664,4.7186
52,57,4.6804
52,209,4.6455
52,1063,4.5396
52,548,4.5146
52,725,4.4448
52,176,4.4385
52,535,4.3649
254,1186,13.5742
254,334,11.3017
254,404,9.8815
254,305,7.8187
254,960,7.7361
254,640,7.2726
254,578,7.2697
254,701,6.6721
254,1250,6.3318
254,835,6.1877
254,351,6.1576
254,828,5.6544
254,357,5.3802
254,441,4.7203
254,749,4.6386
254,1059,4.5487
254,655,4.2901
254,900,4.0834
254,592,3.863
254,491,3.761
254,956,3.653
254,327,3.6134
254,561,3.5001
254,1090,3.4897
254,418,3.426
254,909,3.3649
254,359,3.3531
254,948,3.2628
254,721,3.2493
254,346,3.2435
254,500,3.2262
254,641,3.1913
254,424,3.171
254,557,3.1462
254,769,3.062
254,442,3.0229
254,972,2.8841
254,1201,2.8351
254,782,2.8176
99,106,23.7825
99,111,13.7143
99,284,13.3692
99,764,12.828
99,602,12.1233
99,152,12.0075
99,364,10.531
99,583,9.5975
99,398,9.2929
99,1199,9.252
99,268,9.0107
99,1001,7.0064
99,273,6.9955
99,926,6.6448
99,702,6.2595
99,281,5.8682
99,226,5.8507
99,360,5.5399
99,759,5.5152
99,175,5.3315
99,286,5.2943
99,171,4.9512
99,232,4.9378
99,249,4.9185
99,416,4.8125
99,151,4.8065
99,378,4.774
99,339,4.6938
99,253,4.6694
99,814,4.6471
99,549,4.6351
99,1143,4.6208
99,237,4.5934
99,824,4.5907
99,322,4.5571
99,936,4.5462
99,115,4.3991
331,606,9.2646
331,1011,9.1425
331,797,7.1936
331,556,6.6782
331,1157,5.2587
331,339,4.7032
331,487,4.6065
331,541,4.5374
331,1153,3.9198
331,752,3.8077
331,681,3.7954
331,788,3.7883
331,431,3.7847
331,865,3.7325
331,634,3.4989
331,1036,3.4529
331,708,3.4141
331,453,3.4104
331,1332,3.3945
331,707,3.3257
331,1119,3.2975
331,726,3.2631
37,238,13.3773
37,229,7.5642
37,62,6.9801
37,512,6.7628
37,42,6.3411
37,333,5.9294
37,627,5.799
37,291,5.7144
37,56,5.6193
37,54,5.5604
37,148,5.2322
37,49,5.2182
37,1064,5.0716
37,479,5.0362
37,460,4.9645
37,433,4.9564
37,275,4.9134
37,172,4.7614
37,779,4.7452
37,774,4.7076
37,434,4.488
37,239,4.4526
37,709,4.3892
37,237,4.3602
37,411,4.3157
37,606,4.309
37,53,4.0883
37,240,4.0205
37,106,4.0169
37,162,3.9252
37,1209,3.8983
37,136,3.8902
37,695,3.8694
37,192,3.8678
37,694,3.864
37,699,3.8525
37,64,3.8467
37,186,3.8398
37,222,3.8001
37,524,3.797
37,236,3.7788
643,1114,7.5554
643,1131,5.6
643,1110,4.7315
643,713,4.0757
643,747,3.8612
643,907,3.7161
643,1165,3.5682
643,736,3.5136
643,987,3.5133
643,683,2.954
643,765,2.9301
198,309,14.5279
198,661,12.1596
198,499,9.8018
198,634,8.9606
198,524,8.5478
198,210,8.5402
198,435,7.639
198,257,7.485
198,300,7.4721
198,812,6.9724
198,673,6.9361
198,228,6.5859
198,715,6.5698
198,200,5.7302
198,420,5.6104
198,215,5.5605
198,623,5.2769
198,706,4.8676
198,676,4.8562
198,500,4.7612
198,605,4.7346
198,1170,4.5684
198,1223,4.488
198,1165,4.4224
198,314,4.3313
198,441,4.2513
198,600,4.2354
198,492,4.2164
198,586,4.1819
198,1178,4.0375
198,722,3.9998
198,427,3.9509
198,572,3.9459
198,982,3.8413
74,419,13.1393
74,113,9.2859
74,846,7.6919
74,423,7.1634
74,176,6.6945
74,401,6.4349
74,227,6.3935
74,118,6.2889
74,664,6.2117
74,447,6.0911
74,559,6.073
74,950,6.0607
74,279,5.7311
74,111,5.589
74,670,5.4309
74,581,5.3924
74,956,5.1661
74,1226,5.1149
74,212,4.9959
74,743,4.9034
74,529,4.8642
74,436,4.8028
74,116,4.802
74,658,4.7615
74,200,4.7206
74,397,4.6579
74,371,4.4822
74,168,4.4741
74,828,4.3879
74,124,4.3275
74,114,4.2201
74,1000,4.1889
74,341,4.0701
74,89,3.9583
74,350,3.8232
74,363,3.8035
74,1013,3.7064
74,822,3.6689
74,207,3.666
74,94,3.6551
74,236,3.5482
74,535,3.5032
74,567,3.4861
534,779,5.0894
534,825,5.0128
534,958,4.9147
534,668,4.327
534,553,4.0943
534,816,3.9964
534,753,3.9357
534,815,3.8897
534,567,3.585
534,915,3.5741
534,840,3.5206
534,561,3.3111
534,638,3.2171
534,782,3.2083
534,1234,3.1229
534,545,3.0944
534,613,3.0895
855,928,6.7575
855,1002,5.2405
855,1080,3.7922
855,1016,2.8711
855,1164,2.7907
725,846,6.5353
725,824,4.1791
725,993,4.1211
725,1154,3.9898
725,829,3.8739
725,956,3.681
725,782,3.6349
725,1038,3.4514
725,805,3.0273
725,1184,3.0002
725,1348,2.8276
725,995,2.8004
297,1015,15.8065
297,584,11.899
297,1326,9.0524
297,491,7.1058
297,792,6.5691
297,323,6.5534
297,756,5.7568
297,987,5.5289
297,1021,5.5244
297,385,5.2193
297,450,5.2099
297,565,4.9549
297,413,4.9093
297,737,4.6925
297,569,4.4225
297,877,4.2479
297,1048,4.1991
297,733,3.9546
297,1081,3.9119
297,641,3.8318
297,1071,3.7472
297,853,3.7364
297,503,3.6693
297,496,3.5506
297,835,3.3889
297,391,3.3367
297,554,3.2171
297,1358,3.2092
297,470,3.1928
297,322,3.1909
297,325,3.1148
172,310,9.6643
172,200,9.5807
172,590,7.6132
172,612,6.7869
172,817,6.32
172,454,5.8412
172,389,5.7255
172,267,5.6039
172,731,5.5736
172,626,5.511
172,491,5.4707
172,499,5.2601
172,238,5.1728
172,210,4.9893
172,824,4.748
172,394,4.5284
172,586,4.4425
172,225,4.4133
172,452,4.2717
172,538,4.2686
172,1255,4.1458
172,361,4.1335
172,228,4.1241
172,196,4.1018
1171,1261,1.7773
313,829,9.1371
313,765,7.26
313,325,6.4219
313,548,5.7612
313,795,5.6352
313,753,5.0407
313,563,4.9858
313,320,4.4795
313,1377,4.4533
313,1063,4.3067
313,1038,4.1925
313,434,4.1813
313,1163,4.1316
313,568,3.9303
313,462,3.7588
313,470,3.6484
313,556,3.5381
313,897,3.4652
313,861,3.4206
313,463,3.3962
313,343,3.3678
313,949,3.1039
313,363,2.9951
313,645,2.9414
313,632,2.7769
313,1070,2.7425
313,1174,2.7421
313,828,2.6662
313,338,2.6618
1128,1154,2.1323
1012,1062,6.2007
1012,1255,2.7181
1012,1366,2.3274
1012,1063,2.3185
103,272,23.9518
103,628,18.7157
103,452,17.3065
103,840,14.9904
103,353,14.2784
103,574,12.3823
103,122,12.2119
103,841,11.9968
103,508,11.6556
103,447,11.2252
103,147,10.8998
103,266,9.2717
103,433,9.2419
103,478,8.6915
103,617,8.6835
103,174,8.4501
103,416,7.8825
103,177,7.6569
103,1128,7.6321
103,168,7.6261
103,807,7.3499
103,155,7.1875
103,700,7.0761
103,172,6.9171
103,387,6.6337
103,282,6.5897
103,138,6.551
103,464,6.2103
103,424,5.9376
103,435,5.8464
103,719,5.6146
103,1324,5.5426
103,158,5.3281
103,1350,5.2456
103,870,5.2391
103,992,5.2235
103,559,5.2227
103,389,5.1718
103,199,5.1633
573,725,5.7865
573,751,4.9185
573,1193,4.2409
573,956,4.1995
573,1167,4.1523
573,598,3.4545
573,1314,3.4034
573,824,3.2093
573,1165,3.1253
573,987,3.0187
573,1184,2.8839
573,850,2.6255
573,1033,2.5431
847,1226,3.4831
847,1012,3.4579
847,856,2.6152
847,899,2.5825
847,916,1.969
847,1255,1.8496
847,938,1.7172
469,510,6.1681
469,652,5.9701
469,941,5.7409
469,858,5.5898
469,554,5.2344
469,744,4.5366
469,506,3.4691
469,733,3.1865
469,1147,3.0503
469,825,3.0319
469,819,2.9866
469,1247,2.9253
469,669,2.8895
469,553,2.8486
469,1163,2.5447
469,790,2.4732
469,686,2.3702
469,581,2.3697
1000,1248,4.8698
1000,1221,2.4037
1000,1131,1.6622
1000,1233,1.587
1000,1044,1.5636
512,517,7.3493
512,828,6.6185
512,1189,5.4558
512,592,5.0047
512,1133,4.7811
512,613,4.7646
512,525,4.7016
512,793,4.6577
512,595,4.5764
512,1071,4.3194
512,1007,3.8111
512,607,3.7381
512,856,3.7216
512,522,3.7078
512,635,3.583
512,1300,3.1977
512,913,3.189
512,815,3.1495
620,827,3.3529
620,1063,3.0915
620,685,2.9359
620,924,2.8419
620,941,2.7651
620,787,2.748
620,1224,2.6311
620,792,2.5438
620,803,2.4079
620,829,2.3961
620,697,2.3248
620,725,2.3188
620,672,2.245
620,902,2.1832
620,726,2.1455
620,647,2.1444
620,684,2.0778
1132,1164,1.792
1132,1216,1.766
1132,1235,1.6619
1067,1308,2.5098
1067,1118,1.797
1067,1326,1.6313
1067,1269,1.6006
1067,1361,1.2199
120,491,12.5806
120,470,10.6116
120,129,9.7929
120,591,8.1345
120,443,7.9349
120,205,7.7075
120,309,7.6355
120,127,7.3867
120,738,7.1838
120,160,7.1569
120,314,6.9472
120,198,6.9092
120,172,6.765
120,270,6.5134
120,257,6.3692
120,163,6.1737
120,143,6.0352
120,673,5.9827
120,125,5.9768
120,1218,5.9049
120,1354,5.8749
120,215,5.7821
120,168,5.7765
120,210,5.6937
120,439,5.5448
120,715,5.4817
120,280,5.3109
120,310,5.2074
120,242,5.115
120,301,5.0782
120,134,5.0302
120,671,4.9694
120,587,4.9207
120,392,4.7147
120,200,4.6934
120,626,4.5365
120,641,4.5061
120,829,4.4183
854,901,7.4231
854,1149,4.2129
854,1226,4.123
854,856,3.7348
854,1063,3.7128
854,1016,3.5205
854,1107,3.3488
854,961,3.1055
854,870,2.9152
854,1101,2.8647
854,1188,2.7886
854,1173,2.6744
854,937,2.5608
854,1030,2.5111
854,1327,2.3808
724,957,4.2558
724,828,4.0825
724,976,3.5805
724,1061,2.7568
724,856,2.7277
724,1105,2.4827
121,179,12.6936
121,207,11.6875
121,526,11.5733
121,128,11.2675
121,754,11.2274
121,344,10.6035
121,369,10.3021
121,456,9.8184
121,748,9.1435
121,400,8.8066
121,810,8.7494
121,623,7.7817
121,350,7.3487
121,210,7.2455
121,605,7.1679
121,1253,6.6426
121,451,6.5942
121,237,6.4316
121,572,6.4023
121,187,6.2581
121,161,6.1759
121,126,6.094
121,990,6.0578
121,171,6.0332
121,619,5.5985
121,143,5.5792
121,482,5.5319
121,626,5.3664
121,384,5.2359
121,439,5.0529
121,1060,4.9727
121,356,4.8885
121,588,4.8599
121,1020,4.7816
121,564,4.6366
121,1028,4.6089
121,575,4.5611
778,1038,9.1453
778,1050,5.2408
778,1174,4.7346
778,999,4.0788
778,1348,3.8551
778,949,3.4547
778,826,3.4155
778,993,3.2347
778,861,3.0338
778,851,2.7823
778,1144,2.7394
778,1299,2.626
778,1353,2.5704
778,987,2.3951
778,829,2.3701
778,975,2.2973
548,829,9.4901
548,956,8.6583
548,828,7.5804
548,1002,7.06
548,668,5.7979
548,979,5.6602
548,572,5.2454
548,1177,5.197
548,778,4.5909
548,1174,4.5713
548,843,4.3734
548,827,4.3165
548,722,4.2875
548,904,4.0538
548,997,3.9656
548,837,3.9304
548,804,3.8405
1242,1316,2.4479
625,991,4.6003
625,697,4.0361
625,659,3.7067
625,977,2.4848
625,1023,2.3985
625,878,2.0813
625,1252,2.0252
625,1323,1.9399
625,864,1.8484
151,337,11.4589
151,360,8.7306
151,531,7.8967
151,854,7.2268
151,347,7.1438
151,248,6.5014
151,366,6.4921
151,212,6.4797
151,791,6.4152
151,363,6.2925
151,427,5.398
151,494,5.2461
151,377,5.1708
151,153,4.6978
151,546,4.6577
151,624,4.5585
151,243,4.3475
151,454,4.3233
151,1051,4.2089
151,272,4.1019
151,367,4.0719
151,310,4.0288
151,178,4.0278
151,223,4.0192
151,483,4.0187
151,394,3.9921
151,504,3.911
151,926,3.8649
1312,1339,2.2562
414,931,11.7171
414,438,10.5342
414,1007,9.1205
414,994,4.7888
414,826,3.986
414,729,3.8812
414,436,3.8332
414,533,3.4951
414,975,3.2889
414,645,3.2877
414,571,3.2378
414,1244,2.9953
414,1355,2.8025
414,590,2.7087
414,443,2.6807
414,1138,2.6748
414,1065,2.6361
414,444,2.6313
414,820,2.6176
414,1211,2.5792
414,889,2.5152
414,675,2.4961
168,227,13.5714
168,469,12.2801
168,341,10.9029
168,973,7.7008
168,266,7.0047
168,731,6.7831
168,255,6.756
168,190,6.5547
168,529,6.5131
168,279,6.4223
168,844,6.4032
168,581,6.1692
168,289,6.0109
168,746,5.8236
168,491,5.7815
168,385,5.7395
168,567,5.6071
168,235,5.5949
168,1117,5.5309
168,451,5.4829
168,357,5.4467
168,176,5.3819
168,664,5.3338
168,669,4.985
168,174,4.927
168,1255,4.8671
168,452,4.8239
168,371,4.7679
168,397,4.7489
168,644,4.7203
168,737,4.6421
168,807,4.6093
168,323,4.5737
277,642,7.784
277,752,6.7163
